sequencia;objeto;tipo_obj;fundo;iluminacao;transformacao;responsavel;arquivo
3;colher;c;mickey;indoor dia;normalized cinza;Josilton;2795.jpg
3;colher;c;mickey;indoor dia;normalized cinza;Josilton;2796.jpg
1;copo;c;mickey;indoor dia;normalized cinza;Josilton;2797.jpg
1;copo;c;mickey;indoor dia;normalized cinza;Josilton;2798.jpg
1;copo;c;mickey;indoor dia;normalized cinza;Josilton;2799.jpg
1;copo;c;mickey;indoor dia;normalized cinza;Josilton;2800.jpg
2;copo;c;mickey;indoor dia;normalized cinza;Josilton;2801.jpg
2;copo;c;mickey;indoor dia;normalized cinza;Josilton;2802.jpg
2;copo;c;mickey;indoor dia;normalized cinza;Josilton;2803.jpg
2;copo;c;mickey;indoor dia;normalized cinza;Josilton;2804.jpg
3;copo;c;mickey;indoor dia;normalized cinza;Josilton;2805.jpg
3;copo;c;mickey;indoor dia;normalized cinza;Josilton;2806.jpg
3;copo;c;mickey;indoor dia;normalized cinza;Josilton;2807.jpg
3;copo;c;mickey;indoor dia;normalized cinza;Josilton;2808.jpg
1;caneca;c;mickey;indoor dia;normalized cinza;Josilton;2809.jpg
1;caneca;c;mickey;indoor dia;normalized cinza;Josilton;2810.jpg
1;caneca;c;mickey;indoor dia;normalized cinza;Josilton;2811.jpg
1;caneca;c;mickey;indoor dia;normalized cinza;Josilton;2812.jpg
2;caneca;c;mickey;indoor dia;normalized cinza;Josilton;2813.jpg
2;caneca;c;mickey;indoor dia;normalized cinza;Josilton;2814.jpg
2;caneca;c;mickey;indoor dia;normalized cinza;Josilton;2815.jpg
2;caneca;c;mickey;indoor dia;normalized cinza;Josilton;2816.jpg
3;caneca;c;mickey;indoor dia;normalized cinza;Josilton;2817.jpg
3;caneca;c;mickey;indoor dia;normalized cinza;Josilton;2818.jpg
3;caneca;c;mickey;indoor dia;normalized cinza;Josilton;2819.jpg
3;caneca;c;mickey;indoor dia;normalized cinza;Josilton;2820.jpg
1;alicate;c;mickey;indoor dia;normalized cinza;Ciro;2821.jpg
1;alicate;c;mickey;indoor dia;normalized cinza;Ciro;2822.jpg
1;alicate;c;mickey;indoor dia;normalized cinza;Ciro;2823.jpg
1;alicate;c;mickey;indoor dia;normalized cinza;Ciro;2824.jpg
2;alicate;c;mickey;indoor dia;normalized cinza;Ciro;2825.jpg
2;alicate;c;mickey;indoor dia;normalized cinza;Ciro;2826.jpg
2;alicate;c;mickey;indoor dia;normalized cinza;Ciro;2827.jpg
2;alicate;c;mickey;indoor dia;normalized cinza;Ciro;2828.jpg
3;alicate;c;mickey;indoor dia;normalized cinza;Ciro;2829.jpg
3;alicate;c;mickey;indoor dia;normalized cinza;Ciro;2830.jpg
3;alicate;c;mickey;indoor dia;normalized cinza;Ciro;2831.jpg
3;alicate;c;mickey;indoor dia;normalized cinza;Ciro;2832.jpg
1;chave;c;mickey;indoor dia;normalized cinza;Ciro;2833.jpg
1;chave;c;mickey;indoor dia;normalized cinza;Ciro;2834.jpg
1;chave;c;mickey;indoor dia;normalized cinza;Ciro;2835.jpg
1;chave;c;mickey;indoor dia;normalized cinza;Ciro;2836.jpg
2;chave;c;mickey;indoor dia;normalized cinza;Ciro;2837.jpg
2;chave;c;mickey;indoor dia;normalized cinza;Ciro;2838.jpg
2;chave;c;mickey;indoor dia;normalized cinza;Ciro;2839.jpg
2;chave;c;mickey;indoor dia;normalized cinza;Ciro;2840.jpg
3;chave;c;mickey;indoor dia;normalized cinza;Ciro;2841.jpg
3;chave;c;mickey;indoor dia;normalized cinza;Ciro;2842.jpg
3;chave;c;mickey;indoor dia;normalized cinza;Ciro;2843.jpg
3;chave;c;mickey;indoor dia;normalized cinza;Ciro;2844.jpg
1;caneta;c;mickey;indoor dia;normalized cinza;Ciro;2845.jpg
1;caneta;c;mickey;indoor dia;normalized cinza;Ciro;2846.jpg
1;caneta;c;mickey;indoor dia;normalized cinza;Ciro;2847.jpg
1;caneta;c;mickey;indoor dia;normalized cinza;Ciro;2848.jpg
2;caneta;c;mickey;indoor dia;normalized cinza;Ciro;2849.jpg
2;caneta;c;mickey;indoor dia;normalized cinza;Ciro;2850.jpg
2;caneta;c;mickey;indoor dia;normalized cinza;Ciro;2851.jpg
2;caneta;c;mickey;indoor dia;normalized cinza;Ciro;2852.jpg
3;caneta;c;mickey;indoor dia;normalized cinza;Ciro;2853.jpg
3;caneta;c;mickey;indoor dia;normalized cinza;Ciro;2854.jpg
3;caneta;c;mickey;indoor dia;normalized cinza;Ciro;2855.jpg
3;caneta;c;mickey;indoor dia;normalized cinza;Ciro;2856.jpg
1;livro;c;mickey;indoor dia;normalized cinza;Ciro;2857.jpg
1;livro;c;mickey;indoor dia;normalized cinza;Ciro;2858.jpg
1;livro;c;mickey;indoor dia;normalized cinza;Ciro;2859.jpg
1;livro;c;mickey;indoor dia;normalized cinza;Ciro;2860.jpg
2;livro;c;mickey;indoor dia;normalized cinza;Ciro;2861.jpg
2;livro;c;mickey;indoor dia;normalized cinza;Ciro;2862.jpg
2;livro;c;mickey;indoor dia;normalized cinza;Ciro;2863.jpg
2;livro;c;mickey;indoor dia;normalized cinza;Ciro;2864.jpg
3;livro;c;mickey;indoor dia;normalized cinza;Ciro;2865.jpg
3;livro;c;mickey;indoor dia;normalized cinza;Ciro;2866.jpg
3;livro;c;mickey;indoor dia;normalized cinza;Ciro;2867.jpg
3;livro;c;mickey;indoor dia;normalized cinza;Ciro;2868.jpg
1;caderno;c;mickey;indoor dia;normalized cinza;Ciro;2869.jpg
1;caderno;c;mickey;indoor dia;normalized cinza;Ciro;2870.jpg
1;caderno;c;mickey;indoor dia;normalized cinza;Ciro;2871.jpg
1;caderno;c;mickey;indoor dia;normalized cinza;Ciro;2872.jpg
2;caderno;c;mickey;indoor dia;normalized cinza;Ciro;2873.jpg
2;caderno;c;mickey;indoor dia;normalized cinza;Ciro;2874.jpg
2;caderno;c;mickey;indoor dia;normalized cinza;Ciro;2875.jpg
2;caderno;c;mickey;indoor dia;normalized cinza;Ciro;2876.jpg
3;caderno;c;mickey;indoor dia;normalized cinza;Ciro;2877.jpg
3;caderno;c;mickey;indoor dia;normalized cinza;Ciro;2878.jpg
3;caderno;c;mickey;indoor dia;normalized cinza;Ciro;2879.jpg
3;caderno;c;mickey;indoor dia;normalized cinza;Ciro;2880.jpg
1;garfo;a;xadrez;indoor dia;normalized cinza;Josilton;2881.jpg
1;garfo;a;xadrez;indoor dia;normalized cinza;Josilton;2882.jpg
1;garfo;a;xadrez;indoor dia;normalized cinza;Josilton;2883.jpg
1;garfo;a;xadrez;indoor dia;normalized cinza;Josilton;2884.jpg
2;garfo;a;xadrez;indoor dia;normalized cinza;Josilton;2885.jpg
2;garfo;a;xadrez;indoor dia;normalized cinza;Josilton;2886.jpg
2;garfo;a;xadrez;indoor dia;normalized cinza;Josilton;2887.jpg
2;garfo;a;xadrez;indoor dia;normalized cinza;Josilton;2888.jpg
3;garfo;a;xadrez;indoor dia;normalized cinza;Josilton;2889.jpg
3;garfo;a;xadrez;indoor dia;normalized cinza;Josilton;2890.jpg
3;garfo;a;xadrez;indoor dia;normalized cinza;Josilton;2891.jpg
3;garfo;a;xadrez;indoor dia;normalized cinza;Josilton;2892.jpg
1;faca;a;xadrez;indoor dia;normalized cinza;Josilton;2893.jpg
1;faca;a;xadrez;indoor dia;normalized cinza;Josilton;2894.jpg
1;faca;a;xadrez;indoor dia;normalized cinza;Josilton;2895.jpg
1;faca;a;xadrez;indoor dia;normalized cinza;Josilton;2896.jpg
2;faca;a;xadrez;indoor dia;normalized cinza;Josilton;2897.jpg
2;faca;a;xadrez;indoor dia;normalized cinza;Josilton;2898.jpg
2;faca;a;xadrez;indoor dia;normalized cinza;Josilton;2899.jpg
2;faca;a;xadrez;indoor dia;normalized cinza;Josilton;2900.jpg
3;faca;a;xadrez;indoor dia;normalized cinza;Josilton;2901.jpg
3;faca;a;xadrez;indoor dia;normalized cinza;Josilton;2902.jpg
3;faca;a;xadrez;indoor dia;normalized cinza;Josilton;2903.jpg
3;faca;a;xadrez;indoor dia;normalized cinza;Josilton;2904.jpg
1;colher;a;xadrez;indoor dia;normalized cinza;Josilton;2905.jpg
1;colher;a;xadrez;indoor dia;normalized cinza;Josilton;2906.jpg
1;colher;a;xadrez;indoor dia;normalized cinza;Josilton;2907.jpg
1;colher;a;xadrez;indoor dia;normalized cinza;Josilton;2908.jpg
2;colher;a;xadrez;indoor dia;normalized cinza;Josilton;2909.jpg
2;colher;a;xadrez;indoor dia;normalized cinza;Josilton;2910.jpg
2;colher;a;xadrez;indoor dia;normalized cinza;Josilton;2911.jpg
2;colher;a;xadrez;indoor dia;normalized cinza;Josilton;2912.jpg
3;colher;a;xadrez;indoor dia;normalized cinza;Josilton;2913.jpg
3;colher;a;xadrez;indoor dia;normalized cinza;Josilton;2914.jpg
3;colher;a;xadrez;indoor dia;normalized cinza;Josilton;2915.jpg
3;colher;a;xadrez;indoor dia;normalized cinza;Josilton;2916.jpg
1;copo;a;xadrez;indoor dia;normalized cinza;Josilton;2917.jpg
1;copo;a;xadrez;indoor dia;normalized cinza;Josilton;2918.jpg
1;copo;a;xadrez;indoor dia;normalized cinza;Josilton;2919.jpg
1;copo;a;xadrez;indoor dia;normalized cinza;Josilton;2920.jpg
2;copo;a;xadrez;indoor dia;normalized cinza;Josilton;2921.jpg
2;copo;a;xadrez;indoor dia;normalized cinza;Josilton;2922.jpg
2;copo;a;xadrez;indoor dia;normalized cinza;Josilton;2923.jpg
2;copo;a;xadrez;indoor dia;normalized cinza;Josilton;2924.jpg
3;copo;a;xadrez;indoor dia;normalized cinza;Josilton;2925.jpg
3;copo;a;xadrez;indoor dia;normalized cinza;Josilton;2926.jpg
3;copo;a;xadrez;indoor dia;normalized cinza;Josilton;2927.jpg
3;copo;a;xadrez;indoor dia;normalized cinza;Josilton;2928.jpg
1;caneca;a;xadrez;indoor dia;normalized cinza;Josilton;2929.jpg
1;caneca;a;xadrez;indoor dia;normalized cinza;Josilton;2930.jpg
1;caneca;a;xadrez;indoor dia;normalized cinza;Josilton;2931.jpg
1;caneca;a;xadrez;indoor dia;normalized cinza;Josilton;2932.jpg
2;caneca;a;xadrez;indoor dia;normalized cinza;Josilton;2933.jpg
2;caneca;a;xadrez;indoor dia;normalized cinza;Josilton;2934.jpg
2;caneca;a;xadrez;indoor dia;normalized cinza;Josilton;2935.jpg
2;caneca;a;xadrez;indoor dia;normalized cinza;Josilton;2936.jpg
3;caneca;a;xadrez;indoor dia;normalized cinza;Josilton;2937.jpg
3;caneca;a;xadrez;indoor dia;normalized cinza;Josilton;2938.jpg
3;caneca;a;xadrez;indoor dia;normalized cinza;Josilton;2939.jpg
3;caneca;a;xadrez;indoor dia;normalized cinza;Josilton;2940.jpg
1;alicate;a;xadrez;indoor dia;normalized cinza;Ciro;2941.jpg
1;alicate;a;xadrez;indoor dia;normalized cinza;Ciro;2942.jpg
1;alicate;a;xadrez;indoor dia;normalized cinza;Ciro;2943.jpg
1;alicate;a;xadrez;indoor dia;normalized cinza;Ciro;2944.jpg
2;alicate;a;xadrez;indoor dia;normalized cinza;Ciro;2945.jpg
2;alicate;a;xadrez;indoor dia;normalized cinza;Ciro;2946.jpg
2;alicate;a;xadrez;indoor dia;normalized cinza;Ciro;2947.jpg
2;alicate;a;xadrez;indoor dia;normalized cinza;Ciro;2948.jpg
3;alicate;a;xadrez;indoor dia;normalized cinza;Ciro;2949.jpg
3;alicate;a;xadrez;indoor dia;normalized cinza;Ciro;2950.jpg
3;alicate;a;xadrez;indoor dia;normalized cinza;Ciro;2951.jpg
3;alicate;a;xadrez;indoor dia;normalized cinza;Ciro;2952.jpg
1;chave;a;xadrez;indoor dia;normalized cinza;Ciro;2953.jpg
1;chave;a;xadrez;indoor dia;normalized cinza;Ciro;2954.jpg
1;chave;a;xadrez;indoor dia;normalized cinza;Ciro;2955.jpg
1;chave;a;xadrez;indoor dia;normalized cinza;Ciro;2956.jpg
2;chave;a;xadrez;indoor dia;normalized cinza;Ciro;2957.jpg
2;chave;a;xadrez;indoor dia;normalized cinza;Ciro;2958.jpg
2;chave;a;xadrez;indoor dia;normalized cinza;Ciro;2959.jpg
2;chave;a;xadrez;indoor dia;normalized cinza;Ciro;2960.jpg
3;chave;a;xadrez;indoor dia;normalized cinza;Ciro;2961.jpg
3;chave;a;xadrez;indoor dia;normalized cinza;Ciro;2962.jpg
3;chave;a;xadrez;indoor dia;normalized cinza;Ciro;2963.jpg
3;chave;a;xadrez;indoor dia;normalized cinza;Ciro;2964.jpg
1;caneta;a;xadrez;indoor dia;normalized cinza;Ciro;2965.jpg
1;caneta;a;xadrez;indoor dia;normalized cinza;Ciro;2966.jpg
1;caneta;a;xadrez;indoor dia;normalized cinza;Ciro;2967.jpg
1;caneta;a;xadrez;indoor dia;normalized cinza;Ciro;2968.jpg
2;caneta;a;xadrez;indoor dia;normalized cinza;Ciro;2969.jpg
2;caneta;a;xadrez;indoor dia;normalized cinza;Ciro;2970.jpg
2;caneta;a;xadrez;indoor dia;normalized cinza;Ciro;2971.jpg
2;caneta;a;xadrez;indoor dia;normalized cinza;Ciro;2972.jpg
3;caneta;a;xadrez;indoor dia;normalized cinza;Ciro;2973.jpg
3;caneta;a;xadrez;indoor dia;normalized cinza;Ciro;2974.jpg
3;caneta;a;xadrez;indoor dia;normalized cinza;Ciro;2975.jpg
3;caneta;a;xadrez;indoor dia;normalized cinza;Ciro;2976.jpg
1;livro;a;xadrez;indoor dia;normalized cinza;Ciro;2977.jpg
1;livro;a;xadrez;indoor dia;normalized cinza;Ciro;2978.jpg
1;livro;a;xadrez;indoor dia;normalized cinza;Ciro;2979.jpg
1;livro;a;xadrez;indoor dia;normalized cinza;Ciro;2980.jpg
2;livro;a;xadrez;indoor dia;normalized cinza;Ciro;2981.jpg
2;livro;a;xadrez;indoor dia;normalized cinza;Ciro;2982.jpg
2;livro;a;xadrez;indoor dia;normalized cinza;Ciro;2983.jpg
2;livro;a;xadrez;indoor dia;normalized cinza;Ciro;2984.jpg
3;livro;a;xadrez;indoor dia;normalized cinza;Ciro;2985.jpg
3;livro;a;xadrez;indoor dia;normalized cinza;Ciro;2986.jpg
3;livro;a;xadrez;indoor dia;normalized cinza;Ciro;2987.jpg
3;livro;a;xadrez;indoor dia;normalized cinza;Ciro;2988.jpg
1;caderno;a;xadrez;indoor dia;normalized cinza;Ciro;2989.jpg
1;caderno;a;xadrez;indoor dia;normalized cinza;Ciro;2990.jpg
1;caderno;a;xadrez;indoor dia;normalized cinza;Ciro;2991.jpg
1;caderno;a;xadrez;indoor dia;normalized cinza;Ciro;2992.jpg
2;caderno;a;xadrez;indoor dia;normalized cinza;Ciro;2993.jpg
2;caderno;a;xadrez;indoor dia;normalized cinza;Ciro;2994.jpg
2;caderno;a;xadrez;indoor dia;normalized cinza;Ciro;2995.jpg
2;caderno;a;xadrez;indoor dia;normalized cinza;Ciro;2996.jpg
3;caderno;a;xadrez;indoor dia;normalized cinza;Ciro;2997.jpg
3;caderno;a;xadrez;indoor dia;normalized cinza;Ciro;2998.jpg
3;caderno;a;xadrez;indoor dia;normalized cinza;Ciro;2999.jpg
3;caderno;a;xadrez;indoor dia;normalized cinza;Ciro;3000.jpg
1;garfo;b;xadrez;indoor dia;normalized cinza;Josilton;3001.jpg
1;garfo;b;xadrez;indoor dia;normalized cinza;Josilton;3002.jpg
1;garfo;b;xadrez;indoor dia;normalized cinza;Josilton;3003.jpg
1;garfo;b;xadrez;indoor dia;normalized cinza;Josilton;3004.jpg
2;garfo;b;xadrez;indoor dia;normalized cinza;Josilton;3005.jpg
2;garfo;b;xadrez;indoor dia;normalized cinza;Josilton;3006.jpg
2;garfo;b;xadrez;indoor dia;normalized cinza;Josilton;3007.jpg
2;garfo;b;xadrez;indoor dia;normalized cinza;Josilton;3008.jpg
3;garfo;b;xadrez;indoor dia;normalized cinza;Josilton;3009.jpg
3;garfo;b;xadrez;indoor dia;normalized cinza;Josilton;3010.jpg
3;garfo;b;xadrez;indoor dia;normalized cinza;Josilton;3011.jpg
3;garfo;b;xadrez;indoor dia;normalized cinza;Josilton;3012.jpg
1;faca;b;xadrez;indoor dia;normalized cinza;Josilton;3013.jpg
1;faca;b;xadrez;indoor dia;normalized cinza;Josilton;3014.jpg
1;faca;b;xadrez;indoor dia;normalized cinza;Josilton;3015.jpg
1;faca;b;xadrez;indoor dia;normalized cinza;Josilton;3016.jpg
2;faca;b;xadrez;indoor dia;normalized cinza;Josilton;3017.jpg
2;faca;b;xadrez;indoor dia;normalized cinza;Josilton;3018.jpg
2;faca;b;xadrez;indoor dia;normalized cinza;Josilton;3019.jpg
2;faca;b;xadrez;indoor dia;normalized cinza;Josilton;3020.jpg
3;faca;b;xadrez;indoor dia;normalized cinza;Josilton;3021.jpg
3;faca;b;xadrez;indoor dia;normalized cinza;Josilton;3022.jpg
3;faca;b;xadrez;indoor dia;normalized cinza;Josilton;3023.jpg
3;faca;b;xadrez;indoor dia;normalized cinza;Josilton;3024.jpg
1;colher;b;xadrez;indoor dia;normalized cinza;Josilton;3025.jpg
1;colher;b;xadrez;indoor dia;normalized cinza;Josilton;3026.jpg
1;colher;b;xadrez;indoor dia;normalized cinza;Josilton;3027.jpg
1;colher;b;xadrez;indoor dia;normalized cinza;Josilton;3028.jpg
2;colher;b;xadrez;indoor dia;normalized cinza;Josilton;3029.jpg
2;colher;b;xadrez;indoor dia;normalized cinza;Josilton;3030.jpg
2;colher;b;xadrez;indoor dia;normalized cinza;Josilton;3031.jpg
2;colher;b;xadrez;indoor dia;normalized cinza;Josilton;3032.jpg
3;colher;b;xadrez;indoor dia;normalized cinza;Josilton;3033.jpg
3;colher;b;xadrez;indoor dia;normalized cinza;Josilton;3034.jpg
3;colher;b;xadrez;indoor dia;normalized cinza;Josilton;3035.jpg
3;colher;b;xadrez;indoor dia;normalized cinza;Josilton;3036.jpg
1;copo;b;xadrez;indoor dia;normalized cinza;Josilton;3037.jpg
1;copo;b;xadrez;indoor dia;normalized cinza;Josilton;3038.jpg
1;copo;b;xadrez;indoor dia;normalized cinza;Josilton;3039.jpg
1;copo;b;xadrez;indoor dia;normalized cinza;Josilton;3040.jpg
2;copo;b;xadrez;indoor dia;normalized cinza;Josilton;3041.jpg
2;copo;b;xadrez;indoor dia;normalized cinza;Josilton;3042.jpg
2;copo;b;xadrez;indoor dia;normalized cinza;Josilton;3043.jpg
2;copo;b;xadrez;indoor dia;normalized cinza;Josilton;3044.jpg
3;copo;b;xadrez;indoor dia;normalized cinza;Josilton;3045.jpg
3;copo;b;xadrez;indoor dia;normalized cinza;Josilton;3046.jpg
3;copo;b;xadrez;indoor dia;normalized cinza;Josilton;3047.jpg
3;copo;b;xadrez;indoor dia;normalized cinza;Josilton;3048.jpg
1;caneca;b;xadrez;indoor dia;normalized cinza;Josilton;3049.jpg
1;caneca;b;xadrez;indoor dia;normalized cinza;Josilton;3050.jpg
1;caneca;b;xadrez;indoor dia;normalized cinza;Josilton;3051.jpg
1;caneca;b;xadrez;indoor dia;normalized cinza;Josilton;3052.jpg
2;caneca;b;xadrez;indoor dia;normalized cinza;Josilton;3053.jpg
2;caneca;b;xadrez;indoor dia;normalized cinza;Josilton;3054.jpg
2;caneca;b;xadrez;indoor dia;normalized cinza;Josilton;3055.jpg
2;caneca;b;xadrez;indoor dia;normalized cinza;Josilton;3056.jpg
3;caneca;b;xadrez;indoor dia;normalized cinza;Josilton;3057.jpg
3;caneca;b;xadrez;indoor dia;normalized cinza;Josilton;3058.jpg
3;caneca;b;xadrez;indoor dia;normalized cinza;Josilton;3059.jpg
3;caneca;b;xadrez;indoor dia;normalized cinza;Josilton;3060.jpg
1;alicate;b;xadrez;indoor dia;normalized cinza;Ciro;3061.jpg
1;alicate;b;xadrez;indoor dia;normalized cinza;Ciro;3062.jpg
1;alicate;b;xadrez;indoor dia;normalized cinza;Ciro;3063.jpg
1;alicate;b;xadrez;indoor dia;normalized cinza;Ciro;3064.jpg
2;alicate;b;xadrez;indoor dia;normalized cinza;Ciro;3065.jpg
2;alicate;b;xadrez;indoor dia;normalized cinza;Ciro;3066.jpg
2;alicate;b;xadrez;indoor dia;normalized cinza;Ciro;3067.jpg
2;alicate;b;xadrez;indoor dia;normalized cinza;Ciro;3068.jpg
3;alicate;b;xadrez;indoor dia;normalized cinza;Ciro;3069.jpg
3;alicate;b;xadrez;indoor dia;normalized cinza;Ciro;3070.jpg
3;alicate;b;xadrez;indoor dia;normalized cinza;Ciro;3071.jpg
3;alicate;b;xadrez;indoor dia;normalized cinza;Ciro;3072.jpg
1;chave;b;xadrez;indoor dia;normalized cinza;Ciro;3073.jpg
1;chave;b;xadrez;indoor dia;normalized cinza;Ciro;3074.jpg
1;chave;b;xadrez;indoor dia;normalized cinza;Ciro;3075.jpg
1;chave;b;xadrez;indoor dia;normalized cinza;Ciro;3076.jpg
2;chave;b;xadrez;indoor dia;normalized cinza;Ciro;3077.jpg
2;chave;b;xadrez;indoor dia;normalized cinza;Ciro;3078.jpg
2;chave;b;xadrez;indoor dia;normalized cinza;Ciro;3079.jpg
2;chave;b;xadrez;indoor dia;normalized cinza;Ciro;3080.jpg
3;chave;b;xadrez;indoor dia;normalized cinza;Ciro;3081.jpg
3;chave;b;xadrez;indoor dia;normalized cinza;Ciro;3082.jpg
3;chave;b;xadrez;indoor dia;normalized cinza;Ciro;3083.jpg
3;chave;b;xadrez;indoor dia;normalized cinza;Ciro;3084.jpg
1;caneta;b;xadrez;indoor dia;normalized cinza;Ciro;3085.jpg
1;caneta;b;xadrez;indoor dia;normalized cinza;Ciro;3086.jpg
1;caneta;b;xadrez;indoor dia;normalized cinza;Ciro;3087.jpg
1;caneta;b;xadrez;indoor dia;normalized cinza;Ciro;3088.jpg
2;caneta;b;xadrez;indoor dia;normalized cinza;Ciro;3089.jpg
2;caneta;b;xadrez;indoor dia;normalized cinza;Ciro;3090.jpg
2;caneta;b;xadrez;indoor dia;normalized cinza;Ciro;3091.jpg
2;caneta;b;xadrez;indoor dia;normalized cinza;Ciro;3092.jpg
3;caneta;b;xadrez;indoor dia;normalized cinza;Ciro;3093.jpg
3;caneta;b;xadrez;indoor dia;normalized cinza;Ciro;3094.jpg
3;caneta;b;xadrez;indoor dia;normalized cinza;Ciro;3095.jpg
3;caneta;b;xadrez;indoor dia;normalized cinza;Ciro;3096.jpg
1;livro;b;xadrez;indoor dia;normalized cinza;Ciro;3097.jpg
1;livro;b;xadrez;indoor dia;normalized cinza;Ciro;3098.jpg
1;livro;b;xadrez;indoor dia;normalized cinza;Ciro;3099.jpg
1;livro;b;xadrez;indoor dia;normalized cinza;Ciro;3100.jpg
2;livro;b;xadrez;indoor dia;normalized cinza;Ciro;3101.jpg
2;livro;b;xadrez;indoor dia;normalized cinza;Ciro;3102.jpg
2;livro;b;xadrez;indoor dia;normalized cinza;Ciro;3103.jpg
2;livro;b;xadrez;indoor dia;normalized cinza;Ciro;3104.jpg
3;livro;b;xadrez;indoor dia;normalized cinza;Ciro;3105.jpg
3;livro;b;xadrez;indoor dia;normalized cinza;Ciro;3106.jpg
3;livro;b;xadrez;indoor dia;normalized cinza;Ciro;3107.jpg
3;livro;b;xadrez;indoor dia;normalized cinza;Ciro;3108.jpg
1;caderno;b;xadrez;indoor dia;normalized cinza;Ciro;3109.jpg
1;caderno;b;xadrez;indoor dia;normalized cinza;Ciro;3110.jpg
1;caderno;b;xadrez;indoor dia;normalized cinza;Ciro;3111.jpg
1;caderno;b;xadrez;indoor dia;normalized cinza;Ciro;3112.jpg
2;caderno;b;xadrez;indoor dia;normalized cinza;Ciro;3113.jpg
2;caderno;b;xadrez;indoor dia;normalized cinza;Ciro;3114.jpg
2;caderno;b;xadrez;indoor dia;normalized cinza;Ciro;3115.jpg
2;caderno;b;xadrez;indoor dia;normalized cinza;Ciro;3116.jpg
3;caderno;b;xadrez;indoor dia;normalized cinza;Ciro;3117.jpg
3;caderno;b;xadrez;indoor dia;normalized cinza;Ciro;3118.jpg
3;caderno;b;xadrez;indoor dia;normalized cinza;Ciro;3119.jpg
3;caderno;b;xadrez;indoor dia;normalized cinza;Ciro;3120.jpg
1;garfo;c;xadrez;indoor dia;normalized cinza;Josilton;3121.jpg
1;garfo;c;xadrez;indoor dia;normalized cinza;Josilton;3122.jpg
1;garfo;c;xadrez;indoor dia;normalized cinza;Josilton;3123.jpg
1;garfo;c;xadrez;indoor dia;normalized cinza;Josilton;3124.jpg
2;garfo;c;xadrez;indoor dia;normalized cinza;Josilton;3125.jpg
2;garfo;c;xadrez;indoor dia;normalized cinza;Josilton;3126.jpg
2;garfo;c;xadrez;indoor dia;normalized cinza;Josilton;3127.jpg
2;garfo;c;xadrez;indoor dia;normalized cinza;Josilton;3128.jpg
3;garfo;c;xadrez;indoor dia;normalized cinza;Josilton;3129.jpg
3;garfo;c;xadrez;indoor dia;normalized cinza;Josilton;3130.jpg
3;garfo;c;xadrez;indoor dia;normalized cinza;Josilton;3131.jpg
3;garfo;c;xadrez;indoor dia;normalized cinza;Josilton;3132.jpg
1;faca;c;xadrez;indoor dia;normalized cinza;Josilton;3133.jpg
1;faca;c;xadrez;indoor dia;normalized cinza;Josilton;3134.jpg
1;faca;c;xadrez;indoor dia;normalized cinza;Josilton;3135.jpg
1;faca;c;xadrez;indoor dia;normalized cinza;Josilton;3136.jpg
2;faca;c;xadrez;indoor dia;normalized cinza;Josilton;3137.jpg
2;faca;c;xadrez;indoor dia;normalized cinza;Josilton;3138.jpg
2;faca;c;xadrez;indoor dia;normalized cinza;Josilton;3139.jpg
2;faca;c;xadrez;indoor dia;normalized cinza;Josilton;3140.jpg
3;faca;c;xadrez;indoor dia;normalized cinza;Josilton;3141.jpg
